CESSNA,Skymaster,2.0,4.0,0.0,27-10-1983,1,0,0,0.0,4.0,1.0,private plane
PIPER,PA-31,2.0,4.0,0.0,27-10-1983,1,0,0,0.0,4.0,1.0,private plane
BEECH,E90,2.0,0.0,2.0,28-10-1983,0,1,0,0.0,0.0,0.0,private plane
BEECH,B99,2.0,0.0,2.0,28-10-1983,0,1,0,0.0,0.0,0.0,private plane
PIPER,PA-30,2.0,0.0,2.0,28-10-1983,0,0,1,0.0,0.0,0.0,private plane
PIPER,PA-31,2.0,3.0,0.0,31-10-1983,1,0,0,0.0,3.0,1.0,private plane
BEECH,B90,2.0,0.0,2.0,01-11-1983,0,0,1,0.0,0.0,0.0,private plane
CESSNA,402,2.0,0.0,3.0,01-11-1983,0,0,1,0.0,0.0,0.0,private plane
BOEING,737,2.0,0.0,67.0,02-11-1983,0,0,0,1.0,1.0,0.014705882352941176,large airliner
PIPER,PA-34,2.0,4.0,0.0,02-11-1983,1,0,0,0.0,4.0,1.0,private plane
BEECH,50,2.0,0.0,1.0,03-11-1983,0,0,1,0.0,0.0,0.0,private plane
LEARJET,25,2.0,0.0,11.0,06-11-1983,0,1,0,0.0,0.0,0.0,private plane
LEARJET,24,2.0,0.0,11.0,06-11-1983,0,0,1,0.0,0.0,0.0,private plane
CESSNA,421,2.0,0.0,3.0,08-11-1983,0,0,1,0.0,0.0,0.0,private plane
CESSNA,Skymaster,2.0,1.0,0.0,09-11-1983,1,0,0,0.0,1.0,1.0,private plane
PIPER,PA-23,2.0,2.0,0.0,10-11-1983,1,0,0,0.0,2.0,1.0,private plane
CESSNA,402,2.0,0.0,1.0,10-11-1983,0,0,1,0.0,0.0,0.0,private plane
PIPER,PA-31,2.0,0.0,6.0,10-11-1983,0,0,1,0.0,0.0,0.0,private plane
BOEING,707,4.0,1.0,3.0,11-11-1983,0,0,0,0.0,1.0,0.25,large airliner
PIPER,601P,2.0,2.0,0.0,12-11-1983,1,0,0,0.0,2.0,1.0,private plane
PIPER,PA-31,2.0,1.0,0.0,12-11-1983,1,0,0,0.0,1.0,1.0,private plane
CESSNA,Citation,2.0,0.0,1.0,12-11-1983,0,0,1,0.0,0.0,0.0,private plane
CESSNA,340,2.0,1.0,0.0,13-11-1983,1,0,0,0.0,1.0,1.0,private plane
CESSNA,411A,2.0,0.0,1.0,13-11-1983,1,0,0,0.0,0.0,0.0,private plane
PIPER,PA-31,2.0,8.0,0.0,14-11-1983,1,0,0,0.0,8.0,1.0,private plane
BEECH,G18,2.0,0.0,2.0,16-11-1983,0,1,0,0.0,0.0,0.0,private plane
BEECH,60,2.0,0.0,2.0,16-11-1983,0,0,1,2.0,2.0,0.5,private plane
PIPER,601P,2.0,0.0,2.0,17-11-1983,0,0,1,0.0,0.0,0.0,private plane
CESSNA,551,2.0,3.0,0.0,18-11-1983,1,0,0,0.0,3.0,1.0,private plane
PIPER,601P,2.0,0.0,0.0,18-11-1983,1,0,0,1.0,1.0,1.0,private plane
PIPER,PA-44,2.0,1.0,0.0,19-11-1983,1,0,0,0.0,1.0,1.0,private plane
CESSNA,Skymaster,2.0,0.0,3.0,19-11-1983,0,0,1,0.0,0.0,0.0,private plane
CESSNA,411,2.0,2.0,0.0,20-11-1983,1,0,0,0.0,2.0,1.0,private plane
CESSNA,Skymaster,2.0,0.0,2.0,20-11-1983,0,0,1,0.0,0.0,0.0,private plane
BOEING,727,3.0,0.0,23.0,22-11-1983,0,1,0,0.0,0.0,0.0,large airliner
PIPER,PA-31,2.0,0.0,2.0,22-11-1983,0,0,0,0.0,0.0,0.0,private plane
BEECH,B55,2.0,2.0,0.0,23-11-1983,1,0,0,0.0,2.0,1.0,private plane
BOEING,707,4.0,0.0,116.0,27-11-1983,0,0,1,0.0,0.0,0.0,large airliner
PIPER,PA-34,2.0,2.0,0.0,28-11-1983,1,0,0,0.0,2.0,1.0,private plane
PIPER,PA-34,2.0,0.0,3.0,02-12-1983,0,0,1,0.0,0.0,0.0,private plane
CESSNA,340,2.0,0.0,5.0,02-12-1983,0,0,1,0.0,0.0,0.0,private plane
CESSNA,401,2.0,0.0,1.0,03-12-1983,0,0,1,0.0,0.0,0.0,private plane
CESSNA,340,2.0,0.0,3.0,04-12-1983,0,0,1,0.0,0.0,0.0,private plane
PIPER,PA-23,2.0,0.0,4.0,05-12-1983,0,1,0,0.0,0.0,0.0,private plane
BOEING,737,2.0,0.0,5.0,05-12-1983,0,1,0,0.0,0.0,0.0,large airliner
BOEING,727,3.0,0.0,21.0,06-12-1983,0,1,0,0.0,0.0,0.0,large airliner
BEECH,58,2.0,0.0,1.0,06-12-1983,0,0,1,0.0,0.0,0.0,private plane
GULFSTREAM,G-159C,2.0,0.0,3.0,07-12-1983,0,1,0,0.0,0.0,0.0,regional airliner
PIPER,PA-60,2.0,3.0,0.0,08-12-1983,1,0,0,0.0,3.0,1.0,private plane
CESSNA,551,2.0,0.0,1.0,09-12-1983,0,1,0,0.0,0.0,0.0,private plane
BOEING,737,2.0,0.0,57.0,09-12-1983,0,0,0,0.0,0.0,0.0,large airliner
LEARJET,35A,2.0,0.0,3.0,10-12-1983,0,1,0,0.0,0.0,0.0,private plane
CESSNA,421,2.0,4.0,0.0,11-12-1983,1,0,0,0.0,4.0,1.0,private plane
CESSNA,T303,2.0,0.0,2.0,11-12-1983,0,0,1,0.0,0.0,0.0,private plane
BEECH,B200,2.0,0.0,4.0,13-12-1983,0,1,0,0.0,0.0,0.0,private plane
BEECH,100,2.0,0.0,10.0,13-12-1983,0,1,0,0.0,0.0,0.0,private plane
PIPER,PA-23,2.0,0.0,3.0,13-12-1983,0,0,1,0.0,0.0,0.0,private plane
PIPER,PA-34,2.0,0.0,2.0,13-12-1983,0,0,1,0.0,0.0,0.0,private plane
CESSNA,340,2.0,2.0,0.0,16-12-1983,1,0,0,0.0,2.0,1.0,private plane
PIPER,PA-23,2.0,0.0,0.0,19-12-1983,1,0,0,1.0,1.0,1.0,private plane
PIPER,PA-23,2.0,0.0,4.0,19-12-1983,0,0,1,0.0,0.0,0.0,private plane
CESSNA,421,2.0,0.0,2.0,20-12-1983,0,0,1,0.0,0.0,0.0,private plane
BEECH,56TC,2.0,0.0,1.0,20-12-1983,0,0,1,0.0,0.0,0.0,private plane
PIPER,PA-34,2.0,0.0,1.0,20-12-1983,0,0,1,0.0,0.0,0.0,private plane
PIPER,PA-31,2.0,0.0,2.0,21-12-1983,0,1,0,0.0,0.0,0.0,private plane
CESSNA,421,2.0,0.0,6.0,23-12-1983,0,0,1,0.0,0.0,0.0,private plane
PIPER,PA-31,2.0,2.0,0.0,24-12-1983,1,0,0,0.0,2.0,1.0,private plane
CESSNA,Skymaster,2.0,0.0,1.0,25-12-1983,0,0,1,0.0,0.0,0.0,private plane
BOEING,727,3.0,0.0,58.0,26-12-1983,0,1,0,0.0,0.0,0.0,large airliner
CESSNA,404,2.0,1.0,0.0,27-12-1983,1,0,0,6.0,7.0,1.0,private plane
BOEING,737,2.0,0.0,73.0,28-12-1983,0,0,0,0.0,0.0,0.0,large airliner
BEECH,58P,2.0,0.0,4.0,30-12-1983,0,0,1,0.0,0.0,0.0,private plane
PIPER,PA-34,2.0,0.0,2.0,31-12-1983,0,0,1,0.0,0.0,0.0,private plane
BOMBARDIER,CL-600,2.0,0.0,0.0,04-02-2009,0,0,1,13.0,13.0,1.0,private plane
BOEING,717,2.0,0.0,80.0,14-01-2009,0,0,0,0.0,0.0,0.0,large airliner
BOEING,747,4.0,0.0,338.0,30-12-2008,0,0,1,2.0,2.0,0.0058823529411764705,large airliner
AIRBUS,A320,2.0,0.0,146.0,25-11-2008,0,1,0,0.0,0.0,0.0,large airliner
CESSNA,S550,2.0,2.0,0.0,25-11-2008,1,0,0,0.0,2.0,1.0,private plane
BOMBARDIER,CL-600,2.0,0.0,53.0,29-01-2009,0,0,0,0.0,0.0,0.0,private plane
PIPER,PA-31,2.0,0.0,1.0,11-02-2009,0,1,0,0.0,0.0,0.0,private plane
PIPER,PA-44,2.0,2.0,0.0,28-12-2008,0,0,1,0.0,2.0,1.0,private plane
CESSNA,340,2.0,3.0,0.0,10-11-2008,1,0,0,0.0,3.0,1.0,private plane
PIPER,PA-60,2.0,3.0,0.0,29-01-2009,1,0,0,0.0,3.0,1.0,private plane
GULFSTREAM,GIV,2.0,0.0,8.0,24-12-2008,0,0,1,0.0,0.0,0.0,private plane
PIPER,PA-31,2.0,0.0,1.0,10-11-2008,0,0,1,0.0,0.0,0.0,private plane
BOEING,777,2.0,0.0,263.0,24-12-2008,0,1,0,1.0,1.0,0.003787878787878788,large airliner
AIRBUS,PA-23,2.0,0.0,291.0,14-01-2009,0,0,0,4.0,4.0,0.013559322033898305,private plane
PIPER,PA-31,2.0,6.0,0.0,25-09-2020,0,0,1,4.0,10.0,1.0,private plane
BOEING,737,2.0,0.0,38.0,25-09-2020,0,0,0,0.0,0.0,0.0,large airliner
AIRBUS,A319,2.0,0.0,73.0,25-09-2020,0,0,1,0.0,0.0,0.0,large airliner
CESSNA,340,2.0,4.0,0.0,25-09-2020,0,0,1,0.0,4.0,1.0,private plane
BEECH,1900,2.0,1.0,0.0,25-09-2020,1,0,0,0.0,1.0,1.0,regional airliner
BOMBARDIER,CL-600,2.0,0.0,61.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
BEECH,58P,2.0,0.0,2.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
BEECH,58,2.0,1.0,0.0,25-09-2020,0,0,1,0.0,1.0,1.0,private plane
BEECH,58,2.0,0.0,1.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
AIRBUS,A320,2.0,0.0,107.0,25-09-2020,0,0,0,0.0,0.0,0.0,large airliner
BOMBARDIER,35A,2.0,0.0,2.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
BEECH,C90,2.0,0.0,4.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
CESSNA,Citation,2.0,2.0,0.0,25-09-2020,1,0,0,0.0,2.0,1.0,private plane
CESSNA,340,2.0,4.0,0.0,25-09-2020,1,0,0,0.0,4.0,1.0,private plane
BOEING,737,2.0,0.0,0.0,03-11-2020,0,0,0,0.0,0.0,0.0,large airliner
PIPER,PA-44,2.0,0.0,2.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
PIPER,PA-44,2.0,0.0,0.0,25-09-2020,0,0,1,3.0,3.0,1.0,private plane
PIPER,PA-23,2.0,1.0,0.0,25-09-2020,1,0,0,0.0,1.0,1.0,private plane
BOMBARDIER,CL-600,2.0,0.0,43.0,25-09-2020,0,0,0,0.0,0.0,0.0,private plane
CESSNA,425,2.0,0.0,2.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
BEECH,390,2.0,0.0,2.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
EMBRAER,EMB145,2.0,0.0,52.0,25-09-2020,0,0,0,1.0,1.0,0.018867924528301886,regional airliner
CESSNA,414,2.0,2.0,0.0,25-09-2020,1,0,0,0.0,2.0,1.0,private plane
EMBRAER,EMB170,2.0,0.0,132.0,03-11-2020,0,1,0,0.0,0.0,0.0,regional airliner
BEECH,99,2.0,0.0,1.0,25-09-2020,0,1,0,0.0,0.0,0.0,private plane
PIPER,PA-30,2.0,0.0,2.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
LEARJET,35A,2.0,0.0,5.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
BOEING,737,2.0,0.0,102.0,25-09-2020,0,0,0,1.0,1.0,0.009708737864077669,large airliner
BOEING,737,2.0,0.0,136.0,25-09-2020,0,0,0,6.0,6.0,0.04225352112676056,large airliner
BOEING,777,2.0,0.0,403.0,25-09-2020,0,1,0,0.0,0.0,0.0,large airliner
PIPER,PA-44,2.0,0.0,2.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
BEECH,B55,2.0,0.0,1.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
BOEING,737,2.0,0.0,244.0,25-09-2020,0,1,0,0.0,0.0,0.0,large airliner
CESSNA,500,2.0,5.0,0.0,22-06-2021,1,0,0,0.0,5.0,1.0,private plane
CESSNA,Citation,2.0,0.0,2.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
CESSNA,402,2.0,0.0,1.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
CESSNA,402,2.0,0.0,4.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
PIPER,PA-31,2.0,0.0,1.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
BEECH,F90,2.0,0.0,6.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
BEECH,BE-76,2.0,2.0,0.0,25-09-2020,0,0,1,0.0,2.0,1.0,private plane
PIPER,PA-44,2.0,0.0,2.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
PIPER,PA-34,2.0,0.0,1.0,25-09-2020,1,0,0,0.0,0.0,0.0,private plane
PIPER,PA-34,2.0,0.0,2.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
CESSNA,402,2.0,0.0,9.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
BOEING,737,2.0,0.0,118.0,25-09-2020,0,1,0,0.0,0.0,0.0,large airliner
AIRBUS,PA-23,2.0,0.0,0.0,03-11-2020,0,1,0,0.0,0.0,0.0,private plane
BEECH,B55,2.0,2.0,0.0,25-09-2020,0,0,1,0.0,2.0,1.0,private plane
CESSNA,750,2.0,0.0,2.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
BOEING,737,2.0,0.0,146.0,25-09-2020,0,0,0,2.0,2.0,0.013513513513513514,large airliner
BOMBARDIER,CL-600,2.0,0.0,5.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
EMBRAER,EMB110,2.0,0.0,1.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
CESSNA,560XL,2.0,0.0,4.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
PIPER,PA-30,2.0,0.0,0.0,25-09-2020,0,0,1,2.0,2.0,1.0,private plane
PIPER,PA-23,2.0,0.0,0.0,25-09-2020,0,0,1,2.0,2.0,1.0,private plane
BEECH,B55,2.0,0.0,2.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
CESSNA,Citation,2.0,0.0,4.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
BOEING,747,4.0,0.0,5.0,25-09-2020,0,1,0,0.0,0.0,0.0,large airliner
BOMBARDIER,CL-600,2.0,0.0,80.0,25-09-2020,0,0,0,0.0,0.0,0.0,private plane
CESSNA,421,2.0,0.0,3.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
BEECH,C90,2.0,0.0,6.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
BOEING,MD-11,3.0,0.0,0.0,03-11-2020,0,1,0,0.0,0.0,0.0,large airliner
BEECH,76,2.0,0.0,2.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
CESSNA,560XL,2.0,0.0,6.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
BEECH,65-A90,2.0,0.0,2.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
PIPER,PA-34,2.0,0.0,3.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
PIPER,PA-30,2.0,0.0,2.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
BEECH,E55,2.0,0.0,1.0,25-09-2020,0,0,1,1.0,1.0,0.5,private plane
BEECH,B200,2.0,0.0,3.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
CESSNA,Skymaster,2.0,2.0,0.0,25-09-2020,0,0,1,2.0,4.0,1.0,private plane
CESSNA,421,2.0,0.0,2.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
BOEING,MD-11,3.0,0.0,0.0,25-09-2020,0,1,0,0.0,0.0,0.0,large airliner
BEECH,1900,2.0,1.0,0.0,25-09-2020,1,0,0,0.0,1.0,1.0,regional airliner
PIPER,PA-34,2.0,0.0,2.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
EMBRAER,140,2.0,0.0,24.0,25-09-2020,0,0,0,1.0,1.0,0.04,regional airliner
PIPER,Seneca,2.0,0.0,2.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
BEECH,E-18,2.0,0.0,3.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
CESSNA,421,2.0,0.0,1.0,25-09-2020,0,0,1,1.0,1.0,0.5,private plane
BEECH,BE-58,2.0,0.0,1.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
PIPER,PA-30,2.0,0.0,2.0,25-09-2020,0,0,1,1.0,1.0,0.3333333333333333,private plane
CESSNA,Citation,2.0,0.0,5.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
BOEING,737,2.0,0.0,0.0,03-11-2020,0,1,0,0.0,0.0,0.0,large airliner
PIPER,PA-44,2.0,0.0,2.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
CESSNA,Skymaster,2.0,0.0,2.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
PIPER,PA-34,2.0,0.0,4.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
CESSNA,Skymaster,2.0,2.0,0.0,25-09-2020,1,0,0,0.0,2.0,1.0,private plane
BEECH,99,2.0,1.0,12.0,25-09-2020,0,0,1,0.0,1.0,0.07692307692307693,private plane
EMBRAER,EMB120,2.0,0.0,2.0,25-09-2020,0,0,0,0.0,0.0,0.0,regional airliner
BOEING,737,2.0,0.0,0.0,25-09-2020,0,1,0,0.0,0.0,0.0,large airliner
BOEING,767,2.0,0.0,2.0,25-09-2020,1,0,0,0.0,0.0,0.0,large airliner
BOMBARDIER,CL-600,2.0,0.0,112.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
BEECH,B55,2.0,4.0,0.0,25-09-2020,1,0,0,0.0,4.0,1.0,private plane
BOEING,737,2.0,0.0,314.0,25-09-2020,0,0,0,0.0,0.0,0.0,large airliner
CESSNA,Skymaster,2.0,0.0,2.0,25-09-2020,0,0,1,2.0,2.0,0.5,private plane
CESSNA,441,2.0,1.0,0.0,25-09-2020,1,0,0,0.0,1.0,1.0,private plane
BEECH,65-A80,2.0,0.0,1.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
PIPER,PA-30,2.0,0.0,3.0,03-11-2020,0,0,1,0.0,0.0,0.0,private plane
LEARJET,60,2.0,0.0,50.0,25-09-2020,0,0,0,0.0,0.0,0.0,private plane
BEECH,A200,2.0,0.0,2.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
CESSNA,402,2.0,0.0,0.0,25-09-2020,0,0,1,1.0,1.0,1.0,private plane
BOEING,737,2.0,0.0,0.0,03-11-2020,0,0,0,0.0,0.0,0.0,large airliner
AIRBUS,A319,2.0,0.0,99.0,25-09-2020,0,1,0,0.0,0.0,0.0,large airliner
PIPER,PA-23,2.0,2.0,0.0,25-09-2020,0,0,1,0.0,2.0,1.0,private plane
CESSNA,550,2.0,0.0,2.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
PIPER,PA-31,2.0,0.0,5.0,25-09-2020,0,0,1,3.0,3.0,0.375,private plane
BOEING,757,2.0,0.0,170.0,25-09-2020,0,0,0,0.0,0.0,0.0,large airliner
BEECH,B55,2.0,2.0,0.0,25-09-2020,0,0,1,0.0,2.0,1.0,private plane
PIPER,PA-34,2.0,0.0,1.0,03-11-2020,0,0,1,0.0,0.0,0.0,private plane
BEECH,58TC,2.0,1.0,0.0,25-09-2020,1,0,0,0.0,1.0,1.0,private plane
EMBRAER,EMB145,2.0,0.0,36.0,25-09-2020,0,0,1,0.0,0.0,0.0,regional airliner
BOEING,777,2.0,0.0,311.0,25-09-2020,0,0,0,0.0,0.0,0.0,large airliner
CESSNA,Citation,2.0,1.0,0.0,03-11-2020,0,0,1,0.0,1.0,1.0,private plane
CESSNA,441,2.0,0.0,4.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
BEECH,A100,2.0,10.0,0.0,25-09-2020,0,0,1,0.0,10.0,1.0,private plane
BOEING,747,4.0,0.0,5.0,25-09-2020,0,0,0,0.0,0.0,0.0,large airliner
PIPER,PA-31,2.0,1.0,0.0,25-09-2020,0,0,1,0.0,1.0,1.0,private plane
BOEING,737,2.0,3.0,0.0,03-11-2020,1,0,0,0.0,3.0,1.0,large airliner
CESSNA,340,2.0,0.0,0.0,25-09-2020,1,0,0,1.0,1.0,1.0,private plane
CESSNA,560,2.0,0.0,2.0,03-11-2020,0,0,1,0.0,0.0,0.0,private plane
BEECH,1900,2.0,0.0,6.0,25-09-2020,0,0,1,0.0,0.0,0.0,regional airliner
PIPER,PA-30,2.0,0.0,2.0,03-11-2020,0,0,1,0.0,0.0,0.0,private plane
BOMBARDIER,CL-600,2.0,0.0,63.0,25-09-2020,0,0,0,0.0,0.0,0.0,private plane
PIPER,PA-60,2.0,2.0,0.0,25-09-2020,1,0,0,0.0,2.0,1.0,private plane
LEARJET,LR60,2.0,4.0,0.0,30-04-2021,1,0,0,2.0,6.0,1.0,private plane
BOEING,757,2.0,0.0,192.0,03-11-2020,0,1,0,0.0,0.0,0.0,large airliner
BEECH,A200,2.0,0.0,2.0,03-11-2020,0,0,1,0.0,0.0,0.0,private plane
CESSNA,402,2.0,1.0,0.0,03-11-2020,1,0,0,0.0,1.0,1.0,private plane
PIPER,PA-31,2.0,0.0,1.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
BOEING,737,2.0,0.0,133.0,03-11-2020,0,1,0,0.0,0.0,0.0,large airliner
BOEING,747,4.0,0.0,151.0,03-11-2020,0,0,0,14.0,14.0,0.08484848484848485,large airliner
BEECH,76,2.0,0.0,1.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
CESSNA,421,2.0,2.0,0.0,03-11-2020,1,0,0,0.0,2.0,1.0,private plane
AIRBUS,A330,2.0,0.0,293.0,03-11-2020,0,1,0,22.0,22.0,0.06984126984126984,large airliner
PIPER,PA-31,2.0,0.0,1.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
BOEING,737,2.0,0.0,55.0,03-11-2020,0,0,1,0.0,0.0,0.0,large airliner
CESSNA,402,2.0,3.0,0.0,03-11-2020,1,0,0,0.0,3.0,1.0,private plane
BOEING,737,2.0,0.0,189.0,03-11-2020,0,1,0,0.0,0.0,0.0,large airliner
PIPER,PA-30,2.0,1.0,0.0,25-09-2020,0,0,1,0.0,1.0,1.0,private plane
BEECH,100,2.0,1.0,0.0,03-11-2020,0,0,1,0.0,1.0,1.0,private plane
PIPER,PA-34,2.0,0.0,4.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
PIPER,PA-34,2.0,4.0,0.0,03-11-2020,0,0,1,3.0,7.0,1.0,private plane
CESSNA,421,2.0,0.0,5.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
BEECH,65-A90,2.0,3.0,0.0,nan,0,0,0,0.0,3.0,1.0,private plane
PIPER,PA-44,2.0,0.0,2.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
PIPER,34-200T,2.0,3.0,0.0,03-11-2020,0,0,1,0.0,3.0,1.0,private plane
BEECH,200,2.0,1.0,0.0,03-11-2020,1,0,0,0.0,1.0,1.0,private plane
LEARJET,45,2.0,8.0,0.0,03-11-2020,1,0,0,0.0,8.0,1.0,private plane
BOEING,737,2.0,0.0,51.0,25-09-2020,0,1,0,0.0,0.0,0.0,large airliner
PIPER,PA-31,2.0,4.0,0.0,03-11-2020,0,0,1,0.0,4.0,1.0,private plane
CESSNA,680,2.0,0.0,2.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
BOMBARDIER,CL-600,2.0,0.0,20.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
PIPER,AEROSTAR 6,2.0,0.0,3.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
BEECH,A100,2.0,0.0,0.0,03-11-2020,1,0,0,5.0,5.0,1.0,private plane
PIPER,PA-30,2.0,0.0,1.0,25-09-2020,0,0,1,1.0,1.0,0.5,private plane
BEECH,B55,2.0,3.0,0.0,25-09-2020,1,0,0,0.0,3.0,1.0,private plane
BOEING,777,2.0,0.0,263.0,25-09-2020,0,0,0,0.0,0.0,0.0,large airliner
AIRBUS,A320,2.0,7.0,0.0,03-11-2020,1,0,0,0.0,7.0,1.0,large airliner
BEECH,58,2.0,4.0,0.0,03-11-2020,1,0,0,2.0,6.0,1.0,private plane
BEECH,B60,2.0,0.0,2.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
PIPER,PA-44,2.0,4.0,0.0,25-09-2020,0,0,1,0.0,4.0,1.0,private plane
LEARJET,PA-23,2.0,2.0,0.0,03-11-2020,0,0,1,0.0,2.0,1.0,private plane
CESSNA,402,2.0,0.0,4.0,25-09-2020,0,1,0,0.0,0.0,0.0,private plane
EMBRAER,EMB145,2.0,0.0,25.0,03-11-2020,0,1,0,0.0,0.0,0.0,regional airliner
BEECH,C90,2.0,1.0,0.0,25-09-2020,0,0,1,0.0,1.0,1.0,private plane
BOMBARDIER,CL-600,2.0,0.0,3.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
BOMBARDIER,CL-600,2.0,0.0,32.0,25-09-2020,0,1,0,0.0,0.0,0.0,private plane
CESSNA,402,2.0,0.0,1.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
PIPER,PA-31,2.0,2.0,0.0,03-11-2020,1,0,0,0.0,2.0,1.0,private plane
PIPER,PA-34,2.0,0.0,2.0,25-09-2020,0,0,1,1.0,1.0,0.3333333333333333,private plane
BOEING,737,2.0,0.0,0.0,25-09-2020,0,0,0,88.0,88.0,1.0,large airliner
BEECH,58P,2.0,2.0,0.0,25-09-2020,1,0,0,0.0,2.0,1.0,private plane
BOEING,737,2.0,0.0,68.0,30-04-2021,0,0,1,47.0,47.0,0.40869565217391307,large airliner
BEECH,390,2.0,0.0,4.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
BOEING,747,4.0,0.0,3.0,25-09-2020,0,0,1,0.0,0.0,0.0,large airliner
BOEING,737,2.0,0.0,141.0,25-09-2020,0,0,0,0.0,0.0,0.0,large airliner
BEECH,B55,2.0,0.0,0.0,25-09-2020,0,0,1,2.0,2.0,1.0,private plane
BEECH,E18S,2.0,0.0,0.0,25-09-2020,0,0,1,1.0,1.0,1.0,private plane
EMBRAER,EMB170,2.0,0.0,76.0,25-09-2020,0,0,0,1.0,1.0,0.012987012987012988,regional airliner
PIPER,PA-31,2.0,0.0,8.0,03-11-2020,0,1,0,0.0,0.0,0.0,private plane
BOEING,757,2.0,0.0,352.0,25-09-2020,0,0,1,0.0,0.0,0.0,large airliner
EMBRAER,EMB145,2.0,0.0,53.0,25-09-2020,0,0,1,0.0,0.0,0.0,regional airliner
BOEING,777,2.0,0.0,257.0,25-09-2020,0,1,0,0.0,0.0,0.0,large airliner
LEARJET,45XR,2.0,0.0,1.0,25-09-2020,0,0,1,1.0,1.0,0.5,private plane
BEECH,58,2.0,0.0,2.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
CESSNA,550,2.0,0.0,7.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
BOEING,737,2.0,0.0,4.0,03-11-2020,0,0,0,0.0,0.0,0.0,large airliner
BEECH,A55,2.0,0.0,1.0,25-09-2020,0,0,1,0.0,0.0,0.0,private plane
AIRBUS,A320,2.0,0.0,150.0,30-04-2021,0,0,1,5.0,5.0,0.03225806451612903,large airliner
GULFSTREAM,Commander,2.0,3.0,0.0,25-09-2020,1,0,0,0.0,3.0,1.0,private plane
CESSNA,402,2.0,0.0,7.0,25-09-2020,0,0,0,0.0,0.0,0.0,private plane
